Fri Mar 22 2019 00:46:42, 135, 0.9562, 0.0038, 0 h 4 m 34.654683s
Fri Mar 22 2019 00:46:44, 136, 0.0083, 0.0264, 0 h 4 m 36.342963s
Fri Mar 22 2019 00:46:45, 137, 0.7455, 0.0187, 0 h 4 m 38.33791s
Fri Mar 22 2019 00:46:47, 138, 0.8524, 0.0136, 0 h 4 m 39.730163s
Fri Mar 22 2019 00:46:49, 139, 0.6951, 0.0086, 0 h 4 m 41.432189s
Fri Mar 22 2019 00:46:50, 140, -0.0800, 0.0054, 0 h 4 m 43.130664s
Fri Mar 22 2019 00:46:52, 141, -0.1590, 0.0054, 0 h 4 m 44.856597s
Fri Mar 22 2019 00:46:54, 142, 0.7175, 0.0037, 0 h 4 m 46.670039s
Fri Mar 22 2019 00:46:56, 143, 0.8973, 0.0017, 0 h 4 m 48.864218s
Fri Mar 22 2019 00:46:58, 144, 0.1992, 0.0821, 0 h 4 m 51.13327s
Fri Mar 22 2019 00:47:00, 145, 0.8196, 0.0034, 0 h 4 m 52.766556s
Fri Mar 22 2019 00:47:02, 146, 0.6296, 0.0120, 0 h 4 m 54.564537s
Fri Mar 22 2019 00:47:04, 147, 0.8162, 0.0010, 0 h 4 m 56.371601s
Fri Mar 22 2019 00:47:05, 148, 0.6921, 0.0022, 0 h 4 m 58.58050s
Fri Mar 22 2019 00:47:07, 149, 0.8705, 0.0005, 0 h 4 m 59.743758s
Fri Mar 22 2019 00:47:09, 150, 0.4808, 0.0027, 0 h 5 m 1.429345s
Fri Mar 22 2019 00:47:10, 151, 0.9094, 0.0011, 0 h 5 m 3.91403s
Fri Mar 22 2019 00:47:12, 152, 0.6792, 0.0043, 0 h 5 m 4.763878s
Fri Mar 22 2019 00:47:14, 153, 0.3589, 0.0042, 0 h 5 m 6.443447s
Fri Mar 22 2019 00:47:15, 154, 0.0955, 0.1741, 0 h 5 m 8.123342s
Fri Mar 22 2019 00:47:17, 155, 0.5428, 0.0052, 0 h 5 m 9.820595s
Fri Mar 22 2019 00:47:19, 156, 0.7810, 0.0062, 0 h 5 m 11.488430s
Fri Mar 22 2019 00:47:20, 157, 0.6228, 0.0204, 0 h 5 m 13.147067s
Fri Mar 22 2019 00:47:22, 158, 0.7855, 0.0040, 0 h 5 m 14.828577s
Fri Mar 22 2019 00:47:24, 159, 0.9493, 0.0031, 0 h 5 m 16.629537s
Fri Mar 22 2019 00:47:26, 160, 0.5209, 0.0023, 0 h 5 m 18.313228s
Fri Mar 22 2019 00:47:27, 161, 0.7748, 0.0038, 0 h 5 m 20.15748s
Fri Mar 22 2019 00:47:29, 162, 0.3200, 0.0024, 0 h 5 m 21.703864s
Fri Mar 22 2019 00:47:31, 163, 0.6834, 0.0028, 0 h 5 m 23.394204s
Fri Mar 22 2019 00:47:32, 164, 0.8245, 0.0010, 0 h 5 m 25.98347s
Fri Mar 22 2019 00:47:34, 165, 0.8015, 0.0024, 0 h 5 m 26.770676s
Fri Mar 22 2019 00:47:36, 166, -3.9352, 0.3991, 0 h 5 m 28.452368s
Fri Mar 22 2019 00:47:37, 167, 0.7151, 0.0604, 0 h 5 m 30.121043s
Fri Mar 22 2019 00:47:39, 168, 0.8596, 0.0212, 0 h 5 m 31.875669s
Fri Mar 22 2019 00:47:41, 169, 0.9636, 0.0089, 0 h 5 m 33.558148s
Fri Mar 22 2019 00:47:43, 170, 0.9263, 0.0062, 0 h 5 m 35.220764s
Fri Mar 22 2019 00:47:44, 171, 0.9703, 0.0060, 0 h 5 m 36.887898s
Fri Mar 22 2019 00:47:46, 172, 0.8665, 0.0073, 0 h 5 m 38.578217s
Fri Mar 22 2019 00:47:48, 173, 0.9531, 0.0101, 0 h 5 m 40.251927s
Fri Mar 22 2019 00:47:49, 174, 0.9389, 0.0116, 0 h 5 m 41.921299s
Fri Mar 22 2019 00:47:51, 175, 0.9208, 0.0065, 0 h 5 m 43.609463s
Fri Mar 22 2019 00:47:53, 176, 0.9156, 0.0142, 0 h 5 m 45.294084s
Fri Mar 22 2019 00:47:54, 177, 0.9234, 0.0065, 0 h 5 m 46.992214s
Fri Mar 22 2019 00:47:56, 178, -0.6454, 0.5921, 0 h 5 m 48.651544s
Fri Mar 22 2019 00:47:58, 179, 0.3589, 0.0177, 0 h 5 m 50.370922s
Fri Mar 22 2019 00:47:59, 180, 0.2733, 0.0247, 0 h 5 m 52.43694s
Fri Mar 22 2019 00:48:01, 181, 0.4897, 0.0241, 0 h 5 m 53.740585s
Fri Mar 22 2019 00:48:03, 182, 0.6496, 0.0096, 0 h 5 m 55.423462s
Fri Mar 22 2019 00:48:04, 183, 0.7239, 0.0076, 0 h 5 m 57.95043s
Fri Mar 22 2019 00:48:06, 184, 0.3963, 0.0096, 0 h 5 m 58.797367s
Fri Mar 22 2019 00:48:08, 185, 0.8443, 0.0008, 0 h 6 m 0.502099s
Fri Mar 22 2019 00:48:10, 186, 0.8829, 0.0007, 0 h 6 m 2.198089s
Fri Mar 22 2019 00:48:11, 187, 0.9004, 0.0006, 0 h 6 m 3.888339s
Fri Mar 22 2019 00:48:13, 188, 0.9238, 0.0004, 0 h 6 m 5.586497s
Fri Mar 22 2019 00:48:15, 189, 0.9362, 0.0005, 0 h 6 m 7.282567s
Fri Mar 22 2019 00:48:16, 190, 0.9344, 0.0004, 0 h 6 m 9.2759s
Fri Mar 22 2019 00:48:18, 191, 0.9360, 0.0004, 0 h 6 m 10.710452s
Fri Mar 22 2019 00:48:20, 192, 0.5967, 0.0832, 0 h 6 m 12.390338s
Fri Mar 22 2019 00:48:21, 193, 0.9361, 0.0025, 0 h 6 m 14.140168s
Fri Mar 22 2019 00:48:23, 194, 0.9534, 0.0037, 0 h 6 m 15.794476s
Fri Mar 22 2019 00:48:25, 195, 0.9667, 0.0001, 0 h 6 m 17.545574s
Fri Mar 22 2019 00:48:27, 196, 0.9721, 0.0001, 0 h 6 m 19.273865s
Fri Mar 22 2019 00:48:28, 197, 0.9727, 0.0001, 0 h 6 m 21.20718s
Fri Mar 22 2019 00:48:30, 198, 0.0430, 0.1216, 0 h 6 m 22.745757s
Fri Mar 22 2019 00:48:32, 199, 0.9224, 0.0016, 0 h 6 m 24.449070s
Fri Mar 22 2019 00:48:34, 200, 0.9005, 0.0033, 0 h 6 m 26.293208s
Fri Mar 22 2019 00:48:35, 201, 0.9324, 0.0021, 0 h 6 m 28.56613s
Fri Mar 22 2019 00:48:37, 202, 0.5648, 0.0766, 0 h 6 m 29.749733s
Fri Mar 22 2019 00:48:39, 203, 0.9451, 0.0010, 0 h 6 m 31.460313s
Fri Mar 22 2019 00:48:40, 204, 0.9564, 0.0010, 0 h 6 m 33.149385s
Fri Mar 22 2019 00:48:42, 205, 0.9582, 0.0036, 0 h 6 m 34.858062s
Fri Mar 22 2019 00:48:44, 206, 0.9676, 0.0008, 0 h 6 m 36.573795s
Fri Mar 22 2019 00:48:46, 207, 0.9653, 0.0033, 0 h 6 m 38.277860s
Fri Mar 22 2019 00:48:47, 208, 0.9854, 0.0017, 0 h 6 m 39.983226s
Fri Mar 22 2019 00:48:49, 209, 0.9884, 0.0002, 0 h 6 m 41.681889s
Fri Mar 22 2019 00:48:51, 210, 0.0682, 0.0673, 0 h 6 m 43.406266s
Fri Mar 22 2019 00:48:52, 211, 0.9239, 0.0028, 0 h 6 m 45.120682s
Fri Mar 22 2019 00:48:54, 212, 0.9551, 0.0029, 0 h 6 m 46.862136s
Fri Mar 22 2019 00:48:56, 213, 0.9571, 0.0027, 0 h 6 m 48.566448s
Fri Mar 22 2019 00:48:58, 214, 0.0000, 0.5585, 0 h 6 m 50.323153s
Fri Mar 22 2019 00:48:59, 215, 0.0000, 0.0100, 0 h 6 m 52.53991s
Fri Mar 22 2019 00:49:01, 216, 0.0000, 0.0062, 0 h 6 m 53.993496s
Fri Mar 22 2019 00:49:03, 217, 0.0000, 0.0235, 0 h 6 m 55.784401s
Fri Mar 22 2019 00:49:05, 218, 0.0000, 0.0063, 0 h 6 m 57.564435s
Fri Mar 22 2019 00:49:07, 219, 0.0000, 0.0039, 0 h 6 m 59.288562s
Fri Mar 22 2019 00:49:08, 220, -513.8560, 0.8536, 0 h 7 m 1.156424s
Fri Mar 22 2019 00:49:10, 221, 0.9317, 0.0152, 0 h 7 m 3.124875s
Fri Mar 22 2019 00:49:12, 222, 0.6563, 0.0726, 0 h 7 m 4.852564s
Fri Mar 22 2019 00:49:14, 223, 0.6862, 0.0605, 0 h 7 m 6.697831s
Fri Mar 22 2019 00:49:16, 224, 0.7427, 0.0495, 0 h 7 m 8.525616s
Fri Mar 22 2019 00:49:18, 225, 0.8137, 0.0411, 0 h 7 m 10.267209s
Fri Mar 22 2019 00:49:20, 226, -0.2110, 0.2887, 0 h 7 m 12.839112s
Fri Mar 22 2019 00:49:22, 227, 0.9175, 0.0041, 0 h 7 m 15.74359s
Fri Mar 22 2019 00:49:24, 228, 0.6262, 0.0107, 0 h 7 m 17.113964s
Fri Mar 22 2019 00:49:26, 229, 0.3909, 0.0224, 0 h 7 m 18.934482s
Fri Mar 22 2019 00:49:28, 230, 0.6452, 0.0012, 0 h 7 m 20.864682s
Fri Mar 22 2019 00:49:30, 231, 0.5387, 0.0241, 0 h 7 m 22.767759s
